Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Shipping Type,Add-ons Purchased,Add-on Total,Purchase_Day,Purchase_Month,Purchase_Year,Accessory,Impulse Item,Extended Warranty
2890,54,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,103.75,20.75,5,Overnight,0,0.0,11,9,2024,0,0,0
2892,55,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,Express,0,0.0,15,3,2024,0,0,0
2893,39,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,Express,1,8.53,20,2,2024,0,1,0
2894,61,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,Express,1,100.31,7,12,2023,1,1,1
2895,26,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,Overnight,1,28.41,3,5,2024,1,0,1
2895,26,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,Overnight,1,79.38,3,7,2024,0,3,0
2895,26,Male,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,Overnight,1,124.78,9,7,2024,1,2,0
2896,60,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,Express,1,42.83,14,4,2024,1,0,0
2897,43,Male,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,Overnight,1,75.91,5,10,2023,1,1,1
2897,43,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,Overnight,1,30.1,19,1,2024,0,2,1
2898,37,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,Express,1,5.81,19,7,2024,1,0,0
2898,37,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5068.98,844.83,6,Express,1,83.9,21,9,2024,1,1,0
2900,31,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,Standard,1,36.51,19,10,2023,0,1,0
2900,31,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,463.96,463.96,1,Overnight,0,0.0,12,12,2023,0,0,0
2901,59,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,Express,1,23.44,17,5,2024,0,1,0
2902,20,Female,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,Express,1,46.39,23,3,2024,1,1,1
2903,75,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,Express,1,119.87,19,1,2024,1,0,2
2904,69,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,62.25,20.75,3,Overnight,1,43.54,30,3,2024,0,0,2
2906,33,Female,Yes,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,Overnight,1,70.97,28,5,2024,1,1,0
2907,75,Female,No,Smartwatch,SKU1003,3,Completed,Cash,6758.64,844.83,8,Standard,0,0.0,2,11,2023,0,0,0
2907,75,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,7603.47,844.83,9,Express,1,44.65,27,12,2023,0,0,1
2909,38,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,3955.95,791.19,5,Standard,0,0.0,4,3,2024,0,0,0
2909,38,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1235.15,247.03,5,Express,1,9.75,22,5,2024,0,0,1
2910,66,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,Overnight,1,35.22,30,7,2024,1,0,1
2911,74,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,Overnight,1,85.14,6,11,2023,0,2,1
2911,74,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,247.03,247.03,1,Express,1,5.56,19,4,2024,0,1,0
2912,22,Male,No,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,Standard,1,67.68,10,10,2023,1,2,0
2914,59,Female,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,Standard,1,62.8,25,9,2023,2,1,0
2914,59,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,1729.21,247.03,7,Overnight,1,40.54,8,6,2024,0,1,1
2915,72,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,Express,1,43.99,12,7,2024,0,1,1
2916,39,Female,No,Laptop,SKU1005,3,Completed,Cash,2783.76,463.96,6,Overnight,1,99.96,9,12,2023,2,1,0
2916,39,Female,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,Standard,1,72.64,3,2,2024,0,2,0
2916,39,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,Standard,0,0.0,30,5,2024,0,0,0
2917,23,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,Standard,1,69.24,22,1,2024,0,1,1
2919,51,Female,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,Standard,1,41.86,7,2,2024,1,1,0
2919,51,Female,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,Express,1,83.53,11,8,2024,0,1,1
2921,39,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,Overnight,0,0.0,30,10,2023,0,0,0
2921,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,Express,1,72.39,4,11,2023,1,1,1
2921,39,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,Express,1,8.54,11,2,2024,0,1,0
2922,39,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,Express,1,32.67,8,4,2024,2,1,0
2922,39,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,Overnight,1,14.71,15,4,2024,0,0,1
2922,39,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,Overnight,1,97.82,12,5,2024,1,1,1
2922,39,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,Standard,0,0.0,9,9,2024,0,0,0
2923,44,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,Express,1,54.98,5,10,2023,1,2,0
2924,41,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,Overnight,1,28.86,20,12,2023,0,1,0
2924,41,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,5913.81,844.83,7,Express,1,72.35,12,2,2024,1,1,1
2924,41,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,Express,0,0.0,20,7,2024,0,0,0
2926,44,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,Express,0,0.0,19,3,2024,0,0,0
2927,72,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,Overnight,1,33.78,4,2,2024,0,0,1
2927,72,Female,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,Express,1,72.07,4,3,2024,1,1,0
2927,72,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,Overnight,0,0.0,17,5,2024,0,0,0
2927,72,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Overnight,1,45.32,7,8,2024,0,2,0
2928,39,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,Standard,1,56.46,7,5,2024,0,3,0
2930,68,Female,Yes,Laptop,SKU1005,3,Cancelled,Cash,2319.8,463.96,5,Overnight,0,0.0,18,4,2024,0,0,0
2933,48,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,Overnight,1,55.92,24,9,2023,3,0,0
2935,37,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,Express,1,22.79,30,12,2023,0,1,1
2936,60,Female,No,Smartphone,SKU1001,5,Completed,Cash,20.75,20.75,1,Overnight,1,36.88,11,2,2024,2,1,0
2936,60,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,Express,1,75.15,27,6,2024,0,2,1
2938,55,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,Overnight,1,7.2,16,11,2023,0,0,1
2943,49,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,Express,1,45.77,8,9,2024,1,1,1
2945,55,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,Overnight,1,83.83,6,11,2023,0,2,1
2945,55,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,Standard,1,28.73,25,1,2024,0,2,0
2945,55,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,Overnight,1,30.89,3,6,2024,1,0,1
2947,54,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,Express,1,35.79,19,11,2023,0,1,0
2947,54,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,Overnight,1,47.61,19,5,2024,0,1,0
2952,68,Female,No,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,Standard,1,95.96,14,7,2024,2,0,1
2953,54,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,Overnight,1,23.1,21,11,2023,0,1,0
2953,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,Express,1,69.76,8,6,2024,1,1,1
2954,46,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166.0,20.75,8,Express,1,29.9,30,3,2024,0,1,0
2955,78,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,Standard,1,130.35,26,8,2024,1,0,2
2956,49,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,Overnight,1,65.11,24,4,2024,2,0,0
2959,51,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1976.24,247.03,8,Standard,1,30.56,30,9,2023,1,0,0
2959,51,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,7911.9,791.19,10,Overnight,1,78.72,20,10,2023,2,0,1
2959,51,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,Express,1,49.72,16,8,2024,0,1,0
2960,47,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,Express,1,9.57,17,10,2023,0,1,0
2961,18,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,Overnight,1,71.37,16,9,2024,2,0,1
2962,52,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,Overnight,0,0.0,18,1,2024,0,0,0
2962,52,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,Express,1,21.14,17,8,2024,1,0,1
2964,66,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,145.25,20.75,7,Standard,1,48.54,13,12,2023,1,0,0
2964,66,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,Express,1,16.4,21,1,2024,0,1,0
2964,66,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,Express,1,61.35,3,2,2024,0,1,1
2965,57,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,Standard,1,44.85,22,12,2023,0,1,0
2965,57,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,166.0,20.75,8,Standard,1,46.74,18,8,2024,2,0,0
2966,28,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,Standard,1,65.75,3,10,2023,1,0,1
2967,52,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,Overnight,1,66.19,14,10,2023,1,1,0
2967,52,Female,Yes,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,Overnight,0,0.0,10,7,2024,0,0,0
2968,27,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,Standard,1,41.32,19,5,2024,0,0,1
2969,59,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,5913.81,844.83,7,Standard,0,0.0,10,10,2023,0,0,0
2970,59,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,Overnight,1,27.21,6,8,2024,0,0,1
2971,75,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,Standard,0,0.0,22,12,2023,0,0,0
2971,75,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,3955.95,791.19,5,Express,1,38.84,14,4,2024,2,0,0
2971,75,Male,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,Express,0,0.0,15,5,2024,0,0,0
2973,38,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,7603.47,844.83,9,Overnight,1,71.65,26,9,2023,1,1,1
2973,38,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,844.83,844.83,1,Standard,1,79.78,8,3,2024,1,1,1
2973,38,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,Express,1,75.68,7,6,2024,1,1,1
2974,70,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,Standard,1,57.9,27,9,2023,1,0,1
2974,70,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,Express,1,49.72,30,10,2023,1,0,1
2974,70,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,Overnight,1,9.67,7,11,2023,0,1,0
2974,70,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,463.96,463.96,1,Overnight,1,39.79,10,5,2024,1,0,0
2976,75,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,3379.32,844.83,4,Express,1,43.73,23,2,2024,0,0,1
2976,75,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,Overnight,1,92.79,18,5,2024,0,3,0
2978,65,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2470.3,247.03,10,Express,1,9.74,6,10,2023,1,0,0
2980,75,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,Overnight,1,72.74,24,4,2024,2,1,0
2980,75,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,4639.6,463.96,10,Express,1,69.3,12,7,2024,1,2,0
2981,45,Male,No,Laptop,SKU1005,3,Completed,Paypal,1391.88,463.96,3,Overnight,1,73.52,16,4,2024,1,0,1
2982,21,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,Standard,0,0.0,22,11,2023,0,0,0
2983,71,Male,Yes,Laptop,SKU1005,3,Cancelled,Cash,1855.84,463.96,4,Standard,1,57.22,29,9,2023,1,1,1
2984,44,Female,No,Smartphone,SKU1001,5,Completed,Paypal,20.75,20.75,1,Overnight,1,75.85,15,11,2023,2,1,0
2984,44,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,Standard,1,37.21,29,1,2024,0,1,0
2984,44,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,Express,1,32.41,30,6,2024,0,0,1
2986,59,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,Overnight,1,69.69,13,4,2024,0,2,1
2987,50,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2470.3,247.03,10,Express,1,7.72,22,12,2023,0,1,0
2989,36,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,Overnight,1,72.97,18,10,2023,1,1,0
2989,36,Male,No,Laptop,SKU1005,3,Completed,Cash,463.96,463.96,1,Overnight,1,15.24,12,3,2024,1,0,0
2991,33,Male,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,Standard,0,0.0,3,4,2024,0,0,0
2991,33,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,Standard,0,0.0,9,4,2024,0,0,0
2991,33,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,6329.52,791.19,8,Standard,1,18.85,14,6,2024,0,0,2
2993,77,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,Standard,1,65.93,17,5,2024,1,1,1
2993,77,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,Standard,1,19.23,22,7,2024,2,0,0
2995,25,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,207.5,20.75,10,Overnight,0,0.0,28,11,2023,0,0,0
2996,29,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,1582.38,791.19,2,Standard,0,0.0,14,12,2023,0,0,0
2996,29,Male,Yes,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,Express,1,55.5,30,4,2024,1,1,0
2996,29,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,8448.3,844.83,10,Standard,1,24.23,22,6,2024,0,1,0
2997,25,Male,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,Standard,1,24.93,14,5,2024,0,1,1
2998,45,Male,Yes,Smartphone,SKU1001,5,Cancelled,Cash,103.75,20.75,5,Express,1,29.1,29,10,2023,1,0,0
2998,45,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,Express,1,95.85,1,5,2024,2,1,0
2999,79,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,8448.3,844.83,10,Standard,1,16.92,1,8,2024,0,1,0
3000,56,Female,No,Laptop,SKU1005,3,Cancelled,Cash,2319.8,463.96,5,Express,1,100.1,5,2,2024,1,0,2
3000,56,Female,Yes,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,Overnight,0,0.0,29,3,2024,0,0,0
3001,22,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,1729.21,247.03,7,Standard,0,0.0,22,9,2024,0,0,0
3003,77,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,Express,0,0.0,28,10,2023,0,0,0
3004,35,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,Standard,1,14.76,28,7,2024,1,0,0
3005,19,Male,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,Express,1,104.58,2,5,2024,0,1,2
3007,36,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,4224.15,844.83,5,Standard,1,62.33,27,5,2024,0,0,2
3010,67,Female,Yes,Laptop,SKU1005,3,Cancelled,Cash,4175.64,463.96,9,Standard,0,0.0,28,4,2024,0,0,0
3012,19,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,2223.27,247.03,9,Express,0,0.0,19,7,2024,0,0,0
3013,43,Female,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,Standard,0,0.0,6,6,2024,0,0,0
3013,43,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,1689.66,844.83,2,Overnight,1,43.55,18,9,2024,1,0,1
3014,67,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,Overnight,1,33.44,21,3,2024,1,1,0
3017,19,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,Express,1,93.97,23,4,2024,1,1,1
3019,23,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,Express,1,80.37,19,11,2023,2,0,1
3019,23,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,Overnight,1,26.35,24,1,2024,0,1,0
3019,23,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,Standard,0,0.0,16,6,2024,0,0,0
3020,52,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,Express,0,0.0,15,4,2024,0,0,0
3021,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,Standard,1,52.19,22,5,2024,3,0,0
3021,57,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,Overnight,0,0.0,30,7,2024,0,0,0
3023,51,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,4639.6,463.96,10,Express,0,0.0,13,12,2023,0,0,0
3024,80,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,Overnight,1,16.4,8,10,2023,1,0,0
3024,80,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,5068.98,844.83,6,Standard,1,23.83,17,6,2024,0,1,0
3026,74,Male,Yes,Smartphone,SKU1001,5,Completed,Paypal,166.0,20.75,8,Standard,0,0.0,3,9,2024,0,0,0
3027,60,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,5913.81,844.83,7,Overnight,1,72.12,21,7,2024,1,1,0
3029,39,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,3379.32,844.83,4,Overnight,1,104.8,27,2,2024,3,0,0
3030,53,Male,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,Express,1,24.34,3,12,2023,1,0,0
3031,67,Female,No,Smartphone,SKU1004,2,Completed,Cash,3164.76,791.19,4,Overnight,1,92.93,7,4,2024,1,1,1
3032,52,Male,No,Tablet,SKU1002,3,Completed,Cash,247.03,247.03,1,Express,0,0.0,26,2,2024,0,0,0
3035,34,Male,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,Overnight,1,98.89,1,2,2024,1,1,1
3037,23,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,Overnight,1,92.34,12,1,2024,1,1,1
3037,23,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,7603.47,844.83,9,Standard,0,0.0,18,6,2024,0,0,0
3038,58,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,Standard,1,41.19,14,4,2024,0,2,1
3038,58,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,791.19,791.19,1,Standard,1,32.15,19,4,2024,0,1,0
3039,29,Female,No,Smartphone,SKU1004,2,Completed,Paypal,2373.57,791.19,3,Standard,0,0.0,10,11,2023,0,0,0
3039,29,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,Overnight,1,45.99,4,1,2024,1,1,0
3040,28,Female,No,Tablet,SKU1002,3,Completed,Cash,741.09,247.03,3,Overnight,1,61.69,6,9,2024,2,0,1
3041,75,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,Standard,1,77.15,14,4,2024,2,1,0
3042,75,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,83.0,20.75,4,Overnight,1,75.47,19,12,2023,0,0,2
3043,66,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,Overnight,0,0.0,26,9,2023,0,0,0
3043,66,Male,Yes,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,Overnight,1,12.35,19,10,2023,1,0,0
3043,66,Male,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,Overnight,1,103.57,4,11,2023,1,1,1
3043,66,Male,No,Tablet,SKU1002,3,Completed,Cash,494.06,247.03,2,Standard,1,40.27,7,1,2024,0,1,0
3043,66,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,Overnight,1,45.25,20,2,2024,0,1,0
3044,72,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,3711.68,463.96,8,Standard,0,0.0,24,12,2023,0,0,0
3044,72,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,988.12,247.03,4,Express,1,18.84,24,4,2024,0,1,0
3048,40,Female,No,Smartphone,SKU1004,2,Completed,Cash,4747.14,791.19,6,Overnight,1,57.62,3,3,2024,0,2,1
3050,79,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,247.03,247.03,1,Standard,1,69.96,10,12,2023,1,2,0
3050,79,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,7603.47,844.83,9,Overnight,1,76.05,12,6,2024,2,0,0
3051,64,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,2534.49,844.83,3,Overnight,1,23.08,6,11,2023,0,0,2
3051,64,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,1391.88,463.96,3,Standard,1,83.82,30,12,2023,1,2,0
3053,19,Female,No,Tablet,SKU1002,3,Completed,Paypal,1235.15,247.03,5,Standard,0,0.0,14,10,2023,0,0,0
3054,37,Female,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,Express,1,104.71,18,5,2024,1,0,2
3056,36,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,Overnight,1,100.44,10,3,2024,0,2,1
3057,78,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,Standard,1,34.5,3,11,2023,1,0,0
3057,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,Overnight,1,47.4,16,12,2023,2,0,0
3058,41,Female,No,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,Overnight,0,0.0,3,10,2023,0,0,0
3059,43,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,Express,1,82.55,23,1,2024,0,2,0
3062,62,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,Standard,1,18.37,2,7,2024,0,0,1
3066,66,Female,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,Overnight,1,49.23,13,11,2023,0,1,0
3069,69,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,Express,1,99.79,4,12,2023,1,1,1
3071,62,Female,No,Laptop,SKU1005,3,Completed,Debit Card,2319.8,463.96,5,Standard,0,0.0,21,8,2024,0,0,0
3072,22,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,Express,0,0.0,8,6,2024,0,0,0
3074,80,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,41.5,20.75,2,Overnight,0,0.0,5,2,2024,0,0,0
3076,41,Female,Yes,Laptop,SKU1005,3,Cancelled,Paypal,2783.76,463.96,6,Express,0,0.0,31,5,2024,0,0,0
3077,64,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,Overnight,0,0.0,4,7,2024,0,0,0
3078,29,Female,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,Overnight,1,88.93,29,6,2024,1,1,1
3080,79,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,494.06,247.03,2,Overnight,1,19.89,5,3,2024,0,0,1
3080,79,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,Standard,0,0.0,14,8,2024,0,0,0
3082,57,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,Express,1,16.54,17,3,2024,0,0,1
3083,69,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,Express,1,12.09,14,5,2024,0,1,0
3085,35,Male,No,Laptop,SKU1005,3,Completed,Cash,4639.6,463.96,10,Overnight,1,94.23,1,1,2024,1,1,1
3085,35,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,7603.47,844.83,9,Standard,1,75.34,2,9,2024,1,1,0
3086,42,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,4747.14,791.19,6,Standard,0,0.0,18,1,2024,0,0,0
3086,42,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,Express,1,94.82,14,5,2024,2,1,0
3091,53,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,Overnight,1,22.4,24,4,2024,0,1,0
3091,53,Female,No,Laptop,SKU1005,3,Completed,Paypal,463.96,463.96,1,Standard,1,78.82,10,7,2024,0,2,0
